row_id	gene_id	GeneID	Chr	Length	Symbol	type_of_gene
11817	16304	84467	19	8967	FBN3	protein-coding
11818	15009	79603	19	1817	CERS4	protein-coding
11819	11931	51293	19	1251	CD320	protein-coding
11820	3840	4701	19	535	NDUFA7	protein-coding
11821	5089	6234	19	382	RPS28	protein-coding
11822	20794	256949	19	2787	KANK3	protein-coding
11823	11805	51129	19	1903	ANGPTL4	protein-coding
11824	39278	100507567	19	1016	RAB11B-AS1	miscRNA
11825	7368	9230	19	1629	RAB11B	protein-coding
11826	11900	51257	19	1653	MARCH2	protein-coding
11827	3811	4670	19	2533	HNRNPM	protein-coding
11828	16106	84106	19	2209	PRAM1	protein-coding
11829	16259	84330	19	1558	ZNF414	protein-coding
11830	3702	4542	19	4173	MYO1F	protein-coding
11831	15815	81794	19	4237	ADAMTS10	protein-coding
11832	21353	284382	19	1422	ACTL9	protein-coding
11833	21354	284383	19	945	OR2Z1	protein-coding
11834	19014	148156	19	3014	ZNF558	protein-coding
11835	16719	85509	19	748	MBD3L1	protein-coding
11836	17199	94025	19	43816	MUC16	protein-coding
11837	17964	125963	19	942	OR1M1	protein-coding
11838	23928	390882	19	1038	OR7G2	protein-coding
11839	17963	125962	19	1002	OR7G1	protein-coding
11840	23929	390883	19	939	OR7G3	protein-coding
11841	14074	57693	19	4075	ZNF317	protein-coding
11842	19628	162998	19	3224	OR7D2	protein-coding
11843	17962	125958	19	939	OR7D4	protein-coding
11844	10360	26648	19	1020	OR7E24	protein-coding
11845	22989	374879	19	2094	ZNF699	protein-coding
11846	16321	84527	19	3042	ZNF559	protein-coding
11847	6323	7730	19	3119	ZNF177	protein-coding
11848	8666	10781	19	3601	ZNF266	protein-coding
11849	18981	147741	19	2802	ZNF560	protein-coding
11850	14815	79088	19	2318	ZNF426	protein-coding
11851	6291	7675	19	1729	ZNF121	protein-coding
11852	17122	93134	19	4540	ZNF561	protein-coding
11853	21355	284385	19	1650	C19orf82	protein-coding
11854	12586	54811	19	5792	ZNF562	protein-coding
11855	29495	729648	19	2495	ZNF812	protein-coding
11856	19627	162993	19	2133	ZNF846	protein-coding
11857	38373	100505555	19	575	LOC100505555	miscRNA
11858	12617	54850	19	1852	FBXL12	protein-coding
11859	14218	59286	19	519	UBL5	protein-coding
11860	NA.584	100505640	19	784	NA	NA
11861	4326	5300	19	997	PIN1	protein-coding
11862	17124	93145	19	1861	OLFM2	protein-coding
11863	11599	50509	19	6174	COL5A3	protein-coding
11864	11630	50700	19	1714	RDH8	protein-coding
11865	23411	388503	19	3764	C3P1	pseudo
11866	13030	55337	19	2124	C19orf66	protein-coding
11867	15985	83854	19	1857	ANGPTL6	protein-coding
11868	13535	56342	19	1662	PPAN	protein-coding
11869	28653	692312	19	2385	PPAN-P2RY11	protein-coding
11870	28644	692229	19	85	SNORD105	snoRNA
11871	30097	100113382	19	92	SNORD105B	snoRNA
11872	4104	5032	19	1977	P2RY11	protein-coding
11873	6938	8666	19	1127	EIF3G	protein-coding
11874	1465	1786	19	5400	DNMT1	protein-coding
11875	7412	9294	19	3584	S1PR2	protein-coding
11876	37928	100422925	19	73	MIR4322	miscRNA
11877	11753	51073	19	2404	MRPL4	protein-coding
11878	2812	3383	19	3246	ICAM1	protein-coding
11879	2815	3386	19	1420	ICAM4	protein-coding
11880	5837	7087	19	3002	ICAM5	protein-coding
11881	30135	100125288	19	1980	ZGLP1	protein-coding
11882	17289	112812	19	842	FDX1L	protein-coding
11883	17961	125950	19	3593	RAVER1	protein-coding
11884	2814	3385	19	1780	ICAM3	protein-coding
11885	6027	7297	19	4248	TYK2	protein-coding
11886	8968	11140	19	1671	CDC37	protein-coding
11887	35274	100302213	19	81	MIR1181	miscRNA
11888	4187	5141	19	5531	PDE4A	protein-coding
11889	7851	9817	19	2701	KEAP1	protein-coding
11890	12254	53637	19	2510	S1PR5	protein-coding
11891	16581	84971	19	1896	ATG4D	protein-coding
11892	35285	100302226	19	83	MIR1238	miscRNA
11893	14680	65095	19	3005	KRI1	protein-coding
11894	863	1032	19	1423	CDKN2D	protein-coding
11895	8055	10053	19	1751	AP1M2	protein-coding
11896	13784	57153	19	3551	SLC44A2	protein-coding
11897	18980	147727	19	2011	ILF3-AS1	miscRNA
11898	2994	3609	19	7473	ILF3	protein-coding
11899	15849	81890	19	1334	QTRT1	protein-coding
11900	1464	1785	19	3805	DNM2	protein-coding
11901	28754	693223	19	100	MIR638	miscRNA
11902	NA.585	100507081	19	1222	NA	NA
11903	25098	406976	19	71	MIR199A1	miscRNA
11904	8869	11018	19	1357	TMED1	protein-coding
11905	20744	255809	19	1089	C19orf38	protein-coding
11906	8442	10498	19	2968	CARM1	protein-coding
11907	14744	78992	19	1504	YIPF2	protein-coding
11908	16866	90580	19	1397	C19orf52	protein-coding
11909	5402	6597	19	5875	SMARCA4	protein-coding
11910	3272	3949	19	5265	LDLR	protein-coding
11911	18990	147841	19	654	SPC24	protein-coding
11912	10046	25959	19	5232	KANK2	protein-coding
11913	13982	57572	19	6387	DOCK6	protein-coding
11914	13391	55908	19	872	C19orf80	protein-coding
11915	10318	26526	19	1040	TSPAN16	protein-coding
11916	7620	9545	19	4273	RAB3D	protein-coding
11917	22990	374882	19	1295	TMEM205	protein-coding
11918	17980	126075	19	1063	CCDC159	protein-coding
11919	14554	64748	19	2743	LPPR2	protein-coding
11920	17979	126074	19	1662	SWSAP1	protein-coding
11921	1687	2057	19	2691	EPOR	protein-coding
11922	13772	57139	19	2561	RGL3	protein-coding
11923	17519	115948	19	2162	CCDC151	protein-coding
11924	4563	5589	19	2283	PRKCSH	protein-coding
11925	1628	1995	19	4682	ELAVL3	protein-coding
11926	17520	115950	19	2240	ZNF653	protein-coding
11927	11933	51295	19	1806	ECSIT	protein-coding
11928	1040	1264	19	1586	CNN1	protein-coding
11929	16266	84337	19	1019	ELOF1	protein-coding
11930	46	54	19	1810	ACP5	protein-coding
11931	19997	199692	19	2864	ZNF627	protein-coding
11932	28481	664709	19	1354	HNRNPA1P10	pseudo
11933	24771	401898	19	2000	ZNF833P	pseudo
11934	13117	55552	19	2395	ZNF823	protein-coding
11935	17976	126068	19	4448	ZNF441	protein-coding
11936	17977	126069	19	2823	ZNF491	protein-coding
11937	17978	126070	19	4181	ZNF440	protein-coding
11938	NA.586	100507095	19	743	NA	NA
11939	16870	90594	19	2550	ZNF439	protein-coding
11940	6273	7620	19	1660	ZNF69	protein-coding
11941	16869	90592	19	2865	ZNF700	protein-coding
11942	21356	284390	19	2639	ZNF763	protein-coding
11943	NA.587	100507111	19	1042	NA	NA
11944	19634	163059	19	2321	ZNF433	protein-coding
11945	29527	729747	19	1737	ZNF878	protein-coding
11946	21357	284391	19	2834	ZNF844	protein-coding
11947	23412	388507	19	3768	ZNF788	pseudo
11948	6249	7568	19	2341	ZNF20	protein-coding
11949	16868	90589	19	1678	ZNF625	protein-coding
11950	6302	7695	19	3018	ZNF136	protein-coding
11951	35050	100289333	19	1760	LOC100289333	miscRNA
11952	NA.588	100287841	19	1786	NA	NA
11953	12177	51710	19	2796	ZNF44	protein-coding
11954	18989	147837	19	2786	ZNF563	protein-coding
11955	15302	79973	19	2825	ZNF442	protein-coding
11956	16865	90576	19	2588	ZNF799	protein-coding
11957	8205	10224	19	2664	ZNF443	protein-coding
11958	19633	163051	19	4899	ZNF709	protein-coding
11959	19632	163050	19	2948	ZNF564	protein-coding
11960	13902	57474	19	6098	ZNF490	protein-coding
11961	19631	163049	19	2495	ZNF791	protein-coding
11962	NA.589	100507237	19	844	NA	NA
11963	3411	4125	19	3224	MAN2B1	protein-coding
11964	16225	84292	19	1505	WDR83	protein-coding
11965	12009	51398	19	861	WDR83OS	protein-coding
11966	1416	1725	19	1325	DHPS	protein-coding
11967	NA.590	100507285	19	386	NA	NA
11968	28108	648044	19	425	LOC648044	protein-coding
11969	16195	84261	19	1737	FBXW9	protein-coding
11970	11546	30000	19	5452	TNPO2	protein-coding
11971	10443	26810	19	70	SNORD41	snoRNA
11972	14753	79002	19	910	C19orf43	protein-coding
11973	373	439	19	1280	ASNA1	protein-coding
11974	12603	54831	19	1911	BEST2	protein-coding
11975	11480	29911	19	2610	HOOK2	protein-coding
11976	3091	3726	19	1816	JUNB	protein-coding
11977	5757	7001	19	1311	PRDX2	protein-coding
11978	8469	10535	19	1142	RNASEH2A	protein-coding
11979	15900	83546	19	1440	RTBDN	protein-coding
11980	NA.591	100507305	19	896	NA	NA
11981	9269	22983	19	4923	MAST1	protein-coding
11982	1458	1777	19	2008	DNASE2	protein-coding
11983	8581	10661	19	1615	KLF1	protein-coding
11984	2176	2639	19	1822	GCDH	protein-coding
11985	20756	256126	19	933	SYCE2	protein-coding
11986	1791	2193	19	1853	FARSA	protein-coding
11987	670	811	19	1911	CALR	protein-coding
11988	NA.592	100507328	19	435	NA	NA
11989	4798	5886	19	1793	RAD23A	protein-coding
11990	16852	90480	19	743	GADD45GIP1	protein-coding
11991	19998	199699	19	1732	DAND5	protein-coding
11992	3905	4784	19	5576	NFIX	protein-coding
11993	3359	4066	19	1490	LYL1	protein-coding
11994	13163	55621	19	2362	TRMT1	protein-coding
11995	17299	112939	19	4491	NACC1	protein-coding
11996	6948	8677	19	750	STX10	protein-coding
11997	7658	9592	19	2050	IER2	protein-coding
11998	637	773	19	8743	CACNA1A	protein-coding
11999	39160	100507353	19	654	LOC100507353	miscRNA
12000	15766	81576	19	1632	CCDC130	protein-coding
12001	16181	84245	19	3266	MRI1	protein-coding
12002	11337	28974	19	910	C19orf53	protein-coding
12003	14696	65249	19	4339	ZSWIM4	protein-coding
12004	21379	284454	19	1774	LOC284454	miscRNA
12005	25134	407013	19	73	MIR24-2	miscRNA
12006	25139	407018	19	78	MIR27A	miscRNA
12007	25131	407010	19	73	MIR23A	miscRNA
12008	25079	406957	19	110	MIR181C	miscRNA
12009	26588	574457	19	137	MIR181D	miscRNA
12010	22412	342977	19	946	NANOS3	protein-coding
12011	14864	79173	19	2420	C19orf57	protein-coding
12012	12629	54862	19	3640	CC2D1A	protein-coding
12013	15235	79883	19	3605	PODNL1	protein-coding
12014	16839	90379	19	2258	DCAF15	protein-coding
12015	4890	5989	19	4377	RFX1	protein-coding
12016	17641	117579	19	452	RLN3	protein-coding
12017	7554	9466	19	3258	IL27RA	protein-coding
12018	22413	342979	19	2260	PALM3	protein-coding
12019	17317	113230	19	1300	LOC113230	miscRNA
12020	27847	646457	19	1107	C19orf67	protein-coding
12021	16838	90378	19	1299	SAMD1	protein-coding
12022	4541	5566	19	2727	PRKACA	protein-coding
12023	13247	55723	19	1731	ASF1B	protein-coding
12024	39169	100507373	19	1096	LOC100507373	miscRNA
12025	9175	22859	19	7857	LPHN1	protein-coding
12026	812	976	19	3233	CD97	protein-coding
12027	NA.593	100507396	19	642	NA	NA
12028	8194	10212	19	1495	DDX39A	protein-coding
12029	4559	5585	19	3136	PKN1	protein-coding
12030	4687	5731	19	1421	PTGER1	protein-coding
12031	8647	10755	19	1929	GIPC1	protein-coding
12032	31632	100130932	19	934	LOC100130932	pseudo
12033	2774	3337	19	2233	DNAJB1	protein-coding
12034	28755	693224	19	98	MIR639	miscRNA
12035	7601	9524	19	1163	TECR	protein-coding
12036	3852	4713	19	543	NDUFB7	protein-coding
12037	23413	388512	19	1996	CLEC17A	protein-coding
12038	16377	84658	19	2301	EMR3	protein-coding
12039	16292	84449	19	3767	ZNF333	protein-coding
12040	11562	30817	19	6771	EMR2	protein-coding
12041	30828	100129118	19	219	LOC100129118	pseudo
12042	10366	26664	19	963	OR7C1	protein-coding
12043	10364	26659	19	2138	OR7A5	protein-coding
12044	23932	390892	19	930	OR7A10	protein-coding
12045	10272	26333	19	930	OR7A17	protein-coding
12046	10363	26658	19	960	OR7C2	protein-coding
12047	5326	6511	19	1719	SLC1A6	protein-coding
12048	18013	126402	19	1751	CCDC105	protein-coding
12049	9744	23581	19	777	CASP14	protein-coding
12050	18008	126370	19	1068	OR1I1	protein-coding
12051	16648	85360	19	3254	SYDE1	protein-coding
12052	8851	10994	19	2298	ILVBL	protein-coding
12053	3960	4854	19	8071	NOTCH3	protein-coding
12054	15209	79852	19	1938	EPHX3	protein-coding
12055	9664	23476	19	7453	BRD4	protein-coding
12056	NA.594	100507441	19	417	NA	NA
12057	8248	10270	19	3531	AKAP8	protein-coding
12058	10509	26993	19	2114	AKAP8L	protein-coding
12059	14195	58525	19	4168	WIZ	protein-coding
12060	35201	100302127	19	61	MIR1470	miscRNA
12061	14636	64926	19	3290	RASAL3	protein-coding
12062	17402	114770	19	1882	PGLYRP2	protein-coding
12063	18014	126410	19	2609	CYP4F22	protein-coding
12064	9088	11283	19	1906	CYP4F8	protein-coding
12065	3344	4051	19	2988	CYP4F3	protein-coding
12066	27880	646575	19	573	CYP4F10P	pseudo
12067	14731	66002	19	1725	CYP4F12	protein-coding
12068	10327	26538	19	1029	OR10H2	protein-coding
12069	10323	26532	19	951	OR10H3	protein-coding
12070	23414	388514	19	2470	CYP4F24P	pseudo
12071	21372	284433	19	948	OR10H5	protein-coding
12072	10328	26539	19	1120	OR10H1	protein-coding
12073	28248	652995	19	1413	UCA1	miscRNA
12074	6822	8529	19	2360	CYP4F2	protein-coding
12075	14140	57834	19	3395	CYP4F11	protein-coding
12076	18021	126541	19	951	OR10H4	protein-coding
12077	18020	126536	19	3342	LINC00661	miscRNA
12078	39234	100507483	19	543	LOC100507483	protein-coding
12079	19023	148231	19	1717	LINC00905	miscRNA
12080	5917	7171	19	3003	TPM4	protein-coding
12081	NA.595	100507503	19	1242	NA	NA
12082	3489	4218	19	2177	RAB8A	protein-coding
12083	16556	84941	19	2367	HSH2D	protein-coding
12084	17637	117286	19	661	CIB3	protein-coding
12085	10085	26017	19	1449	FAM32A	protein-coding
12086	7136	8907	19	2391	AP1M1	protein-coding
12087	8328	10365	19	1655	KLF2	protein-coding
12088	14190	58513	19	2774	EPS15L1	protein-coding
12089	17966	125972	19	1285	CALR3	protein-coding
12090	16135	84167	19	3346	C19orf44	protein-coding
12091	8459	10523	19	4095	CHERP	protein-coding
12092	15278	79939	19	5093	SLC35E1	protein-coding
12093	7533	9441	19	3184	MED26	protein-coding
12094	NA.596	100507522	19	744	NA	NA
12095	14813	79086	19	1373	SMIM7	protein-coding
12096	14783	79041	19	1639	TMEM38A	protein-coding
12097	21373	284434	19	8403	NWD1	protein-coding
12098	9532	23309	19	5129	SIN3B	protein-coding
12099	7191	9002	19	2731	F2RL3	protein-coding
12100	10597	27151	19	5988	CPAMD8	protein-coding
12101	17134	93323	19	1456	HAUS8	protein-coding
12102	3794	4650	19	7623	MYO9B	protein-coding
12103	13352	55850	19	856	USE1	protein-coding
12104	15027	79629	19	1091	OCEL1	protein-coding
12105	1691	2063	19	1804	NR2F6	protein-coding
12106	16006	83878	19	2410	USHBP1	protein-coding
12107	11385	29086	19	1451	BABAM1	protein-coding
12108	18022	126549	19	3217	ANKLE1	protein-coding
12109	14991	79575	19	2090	ABHD8	protein-coding
12110	14654	64981	19	968	MRPL34	protein-coding
12111	14763	79016	19	4078	DDA1	protein-coding
12112	14096	57719	19	4152	ANO8	protein-coding
12113	16414	84705	19	2668	GTPBP3	protein-coding
12114	15891	83483	19	2276	PLVAP	protein-coding
12115	566	684	19	939	BST2	protein-coding
12116	39261	100507535	19	1213	LOC100507535	miscRNA
12117	17135	93343	19	1193	MVB12A	protein-coding
12118	31460	100130519	19	1930	TMEM221	protein-coding
12119	17516	115861	19	908	NXNL1	protein-coding
12120	23060	376497	19	3547	SLC27A1	protein-coding
12121	39269	100507551	19	1179	LOC100507551	unknown
12122	9925	25796	19	1034	PGLS	protein-coding
12123	20006	199786	19	2749	FAM129C	protein-coding
12124	15094	79709	19	3593	COLGALT1	protein-coding
12125	9301	23025	19	9838	UNC13A	protein-coding
12126	12913	55201	19	3276	MAP1S	protein-coding
12127	9398	23149	19	3326	FCHO1	protein-coding
12128	8301	10331	19	2720	B3GNT3	protein-coding
12129	NA.597	100507578	19	641	NA	NA
12130	3019	3640	19	742	INSL3	protein-coding
12131	3087	3718	19	5436	JAK3	protein-coding
12132	5015	6142	19	618	RPL18A	protein-coding
12133	10415	26780	19	133	SNORA68	snoRNA
12134	5342	6528	19	3576	SLC5A5	protein-coding
12135	17471	115098	19	1083	CCDC124	protein-coding
12136	3140	3780	19	2657	KCNN1	protein-coding
12137	10569	27106	19	2942	ARRDC2	protein-coding
12138	2981	3594	19	2872	IL12RB1	protein-coding
12139	9306	23031	19	5893	MAST3	protein-coding
12140	4323	5296	19	3938	PIK3R2	protein-coding
12141	8386	10437	19	1032	IFI30	protein-coding
12142	16439	84769	19	1360	MPV17L2	protein-coding
12143	4777	5864	19	1501	RAB3A	protein-coding
12144	4189	5143	19	5774	PDE4C	protein-coding
12145	15514	80726	19	4443	KIAA1683	protein-coding
12146	3092	3727	19	1870	JUND	protein-coding
12147	37836	100422833	19	85	MIR3188	miscRNA
12148	9933	25804	19	1148	LSM4	protein-coding
12149	12625	54858	19	7084	PGPEP1	protein-coding
12150	7596	9518	19	1200	GDF15	protein-coding
12151	37946	100422943	19	73	MIR3189	miscRNA
12152	18007	126364	19	2403	LRRC25	protein-coding
12153	19781	170463	19	1712	SSBP4	protein-coding
12154	12047	51477	19	2524	ISYNA1	protein-coding
12155	6570	8178	19	4027	ELL	protein-coding
12156	9873	23770	19	1766	FKBP8	protein-coding
12157	14779	79036	19	1627	KXD1	protein-coding
12158	6038	7311	19	2811	UBA52	protein-coding
12159	12789	55049	19	880	C19orf60	protein-coding
12160	7377	9244	19	1804	CRLF1	protein-coding
12161	9919	25789	19	1619	TMEM59L	protein-coding
12162	12995	55295	19	3122	KLHL26	protein-coding
12163	9583	23373	19	6992	CRTC1	protein-coding
12164	1082	1311	19	2452	COMP	protein-coding
12165	4877	5976	19	5345	UPF1	protein-coding
12166	8613	10715	19	3579	CERS1	protein-coding
12167	2191	2657	19	2558	GDF1	protein-coding
12168	9096	11316	19	1134	COPE	protein-coding
12169	12471	54555	19	1836	DDX49	protein-coding
12170	7545	9454	19	2649	HOMER3	protein-coding
12171	8137	10147	19	5030	SUGP2	protein-coding
12172	17143	93436	19	2289	ARMC6	protein-coding
12173	21374	284439	19	3132	SLC25A42	protein-coding
12174	12686	54929	19	1779	TMEM161A	protein-coding
12175	3478	4207	19	2242	MEF2BNB-MEF2B	protein-coding
12176	34363	100271849	19	1451	MEF2B	protein-coding
12177	29599	729991	19	2130	MEF2BNB	protein-coding
12178	6903	8625	19	1438	RFXANK	protein-coding
12179	18011	126382	19	1299	NR2C2AP	protein-coding
12180	1210	1463	19	6406	NCAN	protein-coding
12181	24954	404037	19	3440	HAPLN4	protein-coding
12182	12230	53345	19	1483	TM6SF2	protein-coding
12183	14119	57794	19	2075	SUGP1	protein-coding
12184	9590	23383	19	4853	MAU2	protein-coding
12185	12590	54815	19	5672	GATAD2A	protein-coding
12186	28756	693225	19	96	MIR640	miscRNA
12187	16047	83983	19	1442	TSSK6	protein-coding
12188	11759	51079	19	542	NDUFA13	protein-coding
12189	22991	374887	19	1032	YJEFN3	protein-coding
12190	19011	148113	19	4199	CILP2	protein-coding
12191	15510	80714	19	1438	PBX4	protein-coding
12192	7321	9170	19	1796	LPAR2	protein-coding
12193	11929	51291	19	3517	GMIP	protein-coding
12194	13767	57130	19	3867	ATP13A1	protein-coding
12195	17206	94039	19	1450	ZNF101	protein-coding
12196	6243	7561	19	2963	ZNF14	protein-coding
12197	34460	100287160	19	863	LOC100287160	unknown
12198	21375	284440	19	2372	LINC00663	miscRNA
12199	25435	440515	19	3324	ZNF506	protein-coding
12200	13505	56242	19	2329	ZNF253	protein-coding
12201	15857	81931	19	2794	ZNF93	protein-coding
12202	16922	91120	19	3290	ZNF682	protein-coding
12203	6286	7643	19	3753	ZNF90	protein-coding
12204	16878	90649	19	1522	ZNF486	protein-coding
12205	38024	100423024	19	83	MIR1270-2	miscRNA
12206	28480	664701	19	636	ZNF826P	pseudo
12207	35248	100302179	19	83	MIR1270-1	miscRNA
12208	31158	100129842	19	8391	ZNF737	protein-coding
12209	20005	199777	19	6834	ZNF626	protein-coding
12210	6285	7639	19	3508	ZNF85	protein-coding
12211	15449	80264	19	3919	ZNF430	protein-coding
12212	19019	148206	19	8805	ZNF714	protein-coding
12213	19852	170959	19	3846	ZNF431	protein-coding
12214	6244	7562	19	4003	ZNF708	protein-coding
12215	19018	148203	19	11721	ZNF738	pseudo
12216	21377	284443	19	6285	ZNF493	protein-coding
12217	24483	400680	19	3760	LINC00664	miscRNA
12218	22741	353088	19	2361	ZNF429	protein-coding
12219	38388	100505594	19	2097	LOC100505594	miscRNA
12220	24484	400682	19	3496	LOC400682	protein-coding
12221	19646	163227	19	4470	ZNF100	protein-coding
12222	26782	641367	19	2694	LOC641367	pseudo
12223	6267	7594	19	5217	ZNF43	protein-coding
12224	6340	7757	19	9088	ZNF208	protein-coding
12225	17344	113835	19	3522	ZNF257	protein-coding
12226	19645	163223	19	2934	ZNF676	protein-coding
12227	34486	100287226	19	3616	ZNF729	protein-coding
12228	19017	148198	19	2260	ZNF98	protein-coding
12229	30410	100128139	19	568	LOC100128139	miscRNA
12230	25436	440518	19	2033	LOC440518	pseudo
12231	22992	374890	19	1112	LOC374890	unknown
12232	14019	57615	19	4245	ZNF492	protein-coding
12233	NA.598	100505693	19	2693	NA	NA
12234	6288	7652	19	3111	ZNF99	protein-coding
12235	27971	646864	19	1750	ZNF723	pseudo
12236	23415	388523	19	2242	ZNF728	protein-coding
12237	31025	100129543	19	1698	ZNF730	protein-coding
12238	25437	440519	19	2774	ZNF724P	pseudo
12239	32307	100132815	19	2364	LOC100132815	pseudo
12240	6287	7644	19	5396	ZNF91	protein-coding
12241	31839	100131479	19	618	LOC100131479	pseudo
12242	19872	171392	19	2209	ZNF675	protein-coding
12243	19020	148213	19	6497	ZNF681	protein-coding
12244	23416	388524	19	1397	RPSAP58	pseudo
12245	29625	730087	19	622	ZNF726	protein-coding
12246	38495	100505851	19	1138	LOC100505851	unknown
12247	35035	100289269	19	1365	LOC100289269	protein-coding
